Student_ID,Name,Gender,Age,Education_Level,Discipline,Skills,Preferred_Location,Fallback_City,Sector_Interest,Category,District_Type,CGPA,Percentage,Availability,Preferred_Mode,Languages_Known,Experience_Level,Project_Experience,Num_Projects,Aptitude_Score,Soft_Skills_Rating,Relocation_Willingness,Smart_City_Preference,Smart_Domain_Interest
S04084,Rayaan Kaul,Female,26,PG,Management,Python,Patna,Gaya,Healthcare,ST,Urban,8.19,78,Part-time,Hybrid,Regional,Fresher,Yes,4,44,5,No,Kolkata,Governance
S04085,Kritika Dave,Female,27,UG,Science,"SQL, Blockchain",Chandigarh,Delhi,Education,GEN,Aspirational,8.22,79,Part-time,Hybrid,Hindi,1-2 years,No,1,54,1,Yes,Patna,Waste Management
S04086,Benjamin Mody,Female,29,UG,Arts,Data Science,Kanpur,Chennai,Finance,GEN,Rural,6.8,70,Part-time,Hybrid,Regional,2+ years,Yes,6,99,3,Yes,Chandigarh,Mobility
S04087,Mohammed Mahal,Female,30,PG,Commerce,SQL,Warangal,Pune,Manufacturing,SC,Rural,5.36,56,Full-time,Online,Hindi,2+ years,Yes,6,62,3,No,Hyderabad,Energy
S04088,Saumya Basu,Other,30,PhD,Science,"Blockchain, Cybersecurity, Python, Java",Chandigarh,Delhi,Research,OBC,Urban,8.92,94,Full-time,Hybrid,"Regional, English",Fresher,Yes,3,51,2,No,Coimbatore,Mobility
S04089,Sai Bal,Male,18,UG,Commerce,"ML, IoT, Finance",Bhopal,Indore,IT,ST,Aspirational,8.11,84,Part-time,Hybrid,"Regional, English",1-2 years,Yes,0,45,2,No,Hyderabad,Water Supply
S04090,Jack Yohannan,Other,18,PhD,Commerce,"IoT, Web Dev, App Dev",Gurugram,Chennai,Research,EWS,Aspirational,5.48,98,Full-time,Hybrid,Hindi,1-2 years,No,1,85,3,No,Vadodara,Waste Management
S04091,Shaurya Warrior,Other,28,UG,Engineering,"Cybersecurity, Web Dev, SQL, Public Policy",Ahmedabad,Surat,Education,ST,Aspirational,7.78,98,Full-time,Hybrid,"Hindi, English",2+ years,Yes,0,47,4,Yes,Pune,Governance
S04092,Vamakshi Sood,Female,26,PhD,Commerce,"Data Science, IoT, Cloud, Public Policy",Chandigarh,Delhi,Agriculture,OBC,Rural,8.24,68,Part-time,Online,Hindi,Fresher,No,4,72,5,No,Indore,Mobility
S04093,Omaja Vohra,Female,18,PG,Management,"Data Science, Web Dev",Lucknow,Kanpur,Finance,SC,Aspirational,9.98,75,Full-time,Online,"English, Hindi",Fresher,No,6,54,4,No,Vadodara,Water Supply
S04094,Jalsa Dyal,Other,29,PhD,Engineering,"Java, App Dev, Marketing, Cloud",Pune,Mumbai,E-Governance,SC,Aspirational,6.31,79,Part-time,Online,Hindi,1-2 years,No,4,85,5,Yes,Durgapur,Energy
S04095,Inaya Dhar,Other,26,UG,Arts,"Cloud, Blockchain, Data Science, AI",Indore,Bhopal,Finance,EWS,Rural,6.46,82,Full-time,Online,"Hindi, Regional",1-2 years,No,2,76,5,Yes,Chennai,Healthcare
S04096,Ikshita Bali,Male,29,PhD,Commerce,Marketing,Nagpur,Pune,IT,SC,Urban,8.36,81,Part-time,Offline,English,Fresher,No,6,75,5,No,Pune,Water Supply
S04097,Thomas Tank,Male,25,PhD,Management,"Python, Public Policy",Gaya,Mumbai,Education,SC,Urban,7.33,66,Full-time,Online,Hindi,1-2 years,No,2,65,1,No,Jaipur,Energy
S04098,Gauri Bhattacharyya,Female,25,PhD,Management,C++,Gurugram,Mumbai,E-Governance,GEN,Aspirational,7.37,55,Full-time,Hybrid,"English, Hindi",2+ years,Yes,0,97,3,No,Kolkata,Healthcare
S04099,Ekavir Narain,Other,21,PhD,Arts,"SQL, Cloud, AI",Bangalore,Mysuru,Research,GEN,Rural,9.88,74,Part-time,Hybrid,Regional,1-2 years,Yes,0,72,1,Yes,Mysuru,Mobility
S04100,Avni Behl,Female,23,PhD,Management,"Cloud, Finance",Patna,Gaya,Agriculture,ST,Aspirational,7.71,56,Full-time,Offline,"Hindi, Regional",1-2 years,No,2,63,1,No,Mumbai,Healthcare
S04101,Yashasvi Jain,Female,26,UG,Management,Web Dev,Gurugram,Pune,Smart Mobility,ST,Rural,9.59,63,Part-time,Online,English,1-2 years,Yes,2,52,3,No,Vadodara,Healthcare
S04102,Ekanta Pal,Male,27,PhD,Science,"Cybersecurity, Public Policy, IoT, Cloud",Pune,Mumbai,E-Governance,SC,Aspirational,5.27,72,Part-time,Offline,"Regional, English",2+ years,Yes,1,88,2,Yes,Bhopal,Water Supply
S04103,Farhan Peri,Male,26,PhD,Management,"Blockchain, Java",Lucknow,Kanpur,Agriculture,ST,Aspirational,6.69,72,Full-time,Online,"Regional, Hindi",Fresher,Yes,3,81,5,No,Bangalore,Water Supply
S04104,Ridhi Rajagopalan,Other,24,UG,Commerce,"ML, Marketing, IoT, C++",Patna,Gaya,Agriculture,ST,Rural,6.18,98,Full-time,Online,Hindi,1-2 years,Yes,6,72,5,No,Surat,Healthcare
S04105,Ira Walla,Other,21,UG,Commerce,Blockchain,Kolkata,Durgapur,E-Governance,EWS,Aspirational,5.66,94,Part-time,Offline,Hindi,2+ years,No,3,85,5,Yes,Noida,Waste Management
S04106,Chaitaly Madan,Other,18,PhD,Management,Marketing,Indore,Bhopal,Agriculture,SC,Rural,7.04,64,Full-time,Hybrid,Hindi,Fresher,No,5,50,2,No,Mysuru,Mobility
S04107,Yamini Garg,Female,28,PG,Management,"SQL, Blockchain, App Dev",Gurugram,Pune,IT,ST,Aspirational,6.82,70,Full-time,Offline,"English, Hindi",Fresher,No,1,51,2,Yes,Vadodara,Mobility
S04108,Ethan Lal,Male,25,PhD,Engineering,"ML, Cloud",Indore,Bhopal,Public Policy,GEN,Rural,9.79,92,Part-time,Offline,Regional,2+ years,No,6,93,1,No,Pune,Water Supply
S04109,Samesh Kala,Male,21,PhD,Management,"SQL, AI, Cybersecurity",Mumbai,Pune,Finance,GEN,Urban,7.99,87,Part-time,Offline,Regional,Fresher,No,5,48,1,No,Mysuru,Energy
S04110,Dev Shroff,Other,23,PhD,Engineering,"Web Dev, C++, App Dev",Chennai,Coimbatore,Smart Mobility,SC,Rural,7.82,71,Full-time,Online,"Hindi, Regional",1-2 years,No,6,46,4,Yes,Hyderabad,Healthcare
S04111,Isha Vaidya,Male,24,UG,Science,"C++, IoT, SQL",Indore,Bhopal,Healthcare,SC,Aspirational,5.42,94,Full-time,Offline,English,2+ years,Yes,3,66,2,Yes,Vadodara,Healthcare
S04112,Watika Manne,Other,25,UG,Science,AI,Warangal,Mumbai,Healthcare,GEN,Aspirational,7.27,91,Part-time,Online,"Hindi, Regional",1-2 years,Yes,3,58,3,No,Jaipur,Mobility
S04113,Diya Purohit,Other,28,PhD,Management,"Java, Marketing, ML",Mysuru,Chennai,Finance,SC,Rural,9.57,82,Part-time,Hybrid,"Regional, English",2+ years,No,1,55,5,No,Ahmedabad,Water Supply
S04114,Damini Ray,Male,20,PG,Arts,"Data Science, Cloud, Marketing",Mysuru,Bangalore,Research,SC,Rural,5.91,57,Part-time,Hybrid,Regional,2+ years,Yes,2,85,2,Yes,Kolkata,Healthcare
S04115,Pooja Kannan,Other,19,PhD,Engineering,"Web Dev, ML, Data Science",Ahmedabad,Surat,Public Policy,ST,Rural,5.48,74,Part-time,Hybrid,"Hindi, English",1-2 years,Yes,2,46,3,No,Bangalore,Waste Management
S04116,Nicholas Bhatnagar,Other,22,UG,Science,"Public Policy, Python, App Dev",Guwahati,Kolkata,Public Policy,EWS,Rural,7.43,83,Part-time,Hybrid,"Hindi, Regional",Fresher,Yes,3,45,4,No,Gurugram,Energy
S04117,Vihaan Bansal,Male,26,UG,Arts,"Cybersecurity, Marketing, Java",Pune,Mumbai,Finance,ST,Urban,8.75,56,Full-time,Online,"Regional, Hindi",Fresher,Yes,5,100,5,No,Mumbai,Healthcare
S04118,Krishna Chhabra,Other,24,UG,Arts,Public Policy,Jaipur,Delhi,IT,OBC,Aspirational,6.41,77,Part-time,Online,English,Fresher,No,2,60,3,No,Gaya,Mobility
S04119,Kritika Biswas,Other,23,UG,Arts,"Java, Data Science, App Dev",Hyderabad,Warangal,Education,EWS,Urban,5.73,71,Part-time,Online,"Hindi, English",2+ years,No,5,95,3,No,Patna,Healthcare
S04120,Samar Kalita,Male,29,PhD,Commerce,"App Dev, C++",Chennai,Coimbatore,Healthcare,OBC,Urban,8.37,91,Full-time,Online,"Regional, Hindi",1-2 years,No,2,100,3,No,Gurugram,Energy
S04121,Vaishnavi Char,Female,18,PG,Arts,"Public Policy, IoT, Data Science, Java",Gaya,Chennai,IT,GEN,Rural,6.4,94,Full-time,Online,Regional,2+ years,No,4,82,5,No,Chennai,Governance
S04122,Maanas Cheema,Male,22,UG,Management,C++,Gaya,Pune,Research,OBC,Urban,9.95,60,Full-time,Offline,"Hindi, Regional",Fresher,Yes,6,86,2,No,Ahmedabad,Governance
S04123,Yasti Chokshi,Other,27,UG,Management,"App Dev, SQL, Public Policy, Web Dev",Jaipur,Delhi,IT,GEN,Aspirational,9.22,68,Full-time,Offline,"English, Hindi",Fresher,No,4,98,1,Yes,Hyderabad,Governance
S04124,Vrishti Anne,Female,23,UG,Arts,"Python, Data Science",Kolkata,Durgapur,Smart Mobility,OBC,Rural,6.33,96,Part-time,Online,"English, Hindi",Fresher,Yes,0,97,3,No,Nagpur,Energy
S04125,Harrison Bakshi,Male,25,PG,Commerce,"Finance, Cloud, Web Dev",Patna,Gaya,Smart Mobility,GEN,Rural,8.37,63,Full-time,Hybrid,Hindi,1-2 years,Yes,0,85,4,Yes,Mysuru,Healthcare
S04126,Raagini Doshi,Other,23,UG,Science,Java,Chandigarh,Delhi,Research,GEN,Urban,6.6,87,Part-time,Hybrid,English,Fresher,No,0,71,3,No,Delhi,Healthcare
S04127,Aahana Kamdar,Other,21,UG,Management,Cybersecurity,Durgapur,Hyderabad,Research,GEN,Urban,6.58,72,Part-time,Offline,"Regional, Hindi",Fresher,No,4,85,4,Yes,Kolkata,Governance
S04128,Kala Nayar,Female,19,PG,Commerce,App Dev,Chandigarh,Delhi,Manufacturing,OBC,Aspirational,8.69,64,Part-time,Online,"Hindi, Regional",1-2 years,No,6,63,1,No,Surat,Water Supply
S04129,Aahana Banik,Female,22,PhD,Commerce,"App Dev, C++",Lucknow,Kanpur,Finance,GEN,Aspirational,6.96,98,Part-time,Offline,"English, Regional",1-2 years,Yes,5,92,5,No,Kolkata,Waste Management
S04130,Mitali Gill,Female,29,UG,Arts,"Blockchain, Data Science, Web Dev",Delhi,Gurugram,E-Governance,EWS,Rural,5.21,63,Part-time,Online,Regional,2+ years,No,1,71,3,Yes,Chennai,Mobility
S04131,Osha Gandhi,Male,22,PG,Arts,"AI, App Dev",Ahmedabad,Surat,Public Policy,OBC,Aspirational,8.0,97,Full-time,Offline,Regional,1-2 years,No,3,54,2,No,Nagpur,Water Supply
S04132,Ayaan Kaur,Male,19,PhD,Engineering,"Web Dev, App Dev",Ahmedabad,Surat,Healthcare,EWS,Aspirational,9.39,83,Full-time,Online,Regional,1-2 years,Yes,1,88,4,No,Nagpur,Water Supply
S04133,Irya Kant,Other,27,PG,Science,"AI, Cybersecurity, C++, Java",Kanpur,Pune,IT,EWS,Aspirational,7.24,81,Part-time,Hybrid,"Regional, Hindi",2+ years,Yes,6,45,2,Yes,Noida,Water Supply
S04134,Idika Khatri,Female,28,UG,Science,"Java, Data Science",Delhi,Gurugram,Agriculture,GEN,Aspirational,9.83,72,Full-time,Online,"Regional, English",2+ years,Yes,2,95,4,No,Durgapur,Water Supply
S04135,Omya Barad,Other,18,PG,Science,App Dev,Gurugram,Chennai,E-Governance,EWS,Aspirational,9.1,60,Part-time,Hybrid,"Regional, Hindi",Fresher,No,2,99,1,Yes,Nagpur,Energy
S04136,Radhika Tailor,Other,25,UG,Engineering,"Finance, SQL",Mumbai,Pune,Smart Mobility,SC,Urban,9.95,91,Full-time,Online,Hindi,2+ years,Yes,2,43,5,Yes,Surat,Energy
S04137,Bina Dube,Female,28,PhD,Arts,Blockchain,Surat,Vadodara,Public Policy,EWS,Urban,6.99,70,Full-time,Online,Regional,1-2 years,No,4,67,1,Yes,Chandigarh,Governance
S04138,Nidra Parmar,Male,27,UG,Engineering,Java,Surat,Vadodara,Education,GEN,Aspirational,9.1,58,Full-time,Online,English,1-2 years,Yes,3,43,3,Yes,Gurugram,Mobility
S04139,Manbir Bahri,Other,29,UG,Engineering,"Web Dev, Java, Python, Marketing",Surat,Vadodara,IT,GEN,Rural,6.76,57,Full-time,Hybrid,Hindi,1-2 years,Yes,4,52,2,No,Surat,Energy
S04140,Warhi Pandya,Male,29,UG,Science,"AI, Public Policy",Lucknow,Kanpur,Healthcare,ST,Aspirational,9.36,85,Part-time,Hybrid,Hindi,1-2 years,Yes,1,51,4,Yes,Bangalore,Energy
S04141,Wahab Mistry,Other,18,PhD,Arts,Web Dev,Jaipur,Delhi,Education,GEN,Rural,7.43,74,Part-time,Offline,English,Fresher,Yes,5,75,5,No,Lucknow,Mobility
S04142,Charvi Chowdhury,Female,19,PhD,Management,"ML, Finance, Web Dev",Surat,Vadodara,E-Governance,SC,Rural,8.53,70,Full-time,Hybrid,Regional,2+ years,Yes,4,87,5,No,Gurugram,Healthcare
S04143,Bahadurjit Sandhu,Female,20,PhD,Commerce,"IoT, AI, Java, App Dev",Bangalore,Mysuru,Healthcare,OBC,Urban,6.21,84,Part-time,Offline,"English, Regional",1-2 years,Yes,3,43,4,Yes,Warangal,Energy
S04144,Lohit Babu,Female,22,UG,Arts,Cybersecurity,Bhopal,Indore,Research,GEN,Urban,9.81,93,Part-time,Offline,"Regional, Hindi",Fresher,No,5,50,3,No,Chennai,Governance
S04145,Eta Devi,Female,29,UG,Science,Python,Mumbai,Pune,Education,OBC,Rural,6.75,84,Part-time,Online,Hindi,Fresher,No,0,69,5,No,Hyderabad,Healthcare
S04146,Gunbir Dube,Male,23,PhD,Commerce,Python,Gaya,Chennai,Finance,OBC,Aspirational,9.79,92,Full-time,Offline,"Regional, Hindi",Fresher,Yes,6,71,3,Yes,Hyderabad,Mobility
S04147,Pooja Rao,Female,28,PhD,Engineering,ML,Lucknow,Kanpur,Public Policy,OBC,Rural,5.01,58,Part-time,Online,English,Fresher,Yes,5,99,4,Yes,Patna,Healthcare
S04148,Samaksh Loyal,Male,19,PG,Commerce,"Public Policy, Python, Cloud",Coimbatore,Bangalore,Manufacturing,ST,Aspirational,6.32,97,Part-time,Online,"Regional, English",1-2 years,No,6,84,2,No,Ahmedabad,Energy
S04149,Baghyawati Bhandari,Male,18,UG,Commerce,"Cloud, AI",Kolkata,Durgapur,E-Governance,ST,Rural,7.74,72,Part-time,Offline,"Regional, English",1-2 years,No,3,54,3,Yes,Gaya,Governance
S04150,Vasatika Puri,Female,29,UG,Science,"Cloud, C++",Chennai,Coimbatore,Healthcare,OBC,Aspirational,5.28,67,Full-time,Online,"Hindi, Regional",Fresher,Yes,2,95,3,No,Delhi,Energy
S04151,Daksha Varkey,Male,20,PhD,Engineering,"AI, C++",Kanpur,Mumbai,Agriculture,SC,Aspirational,5.11,67,Part-time,Online,"Regional, English",2+ years,No,6,75,1,Yes,Nagpur,Mobility
S04152,Benjamin Pai,Other,22,PhD,Commerce,"Cloud, Marketing, Blockchain, Web Dev",Nagpur,Chennai,Finance,OBC,Urban,8.36,95,Part-time,Online,English,2+ years,Yes,4,54,1,Yes,Warangal,Waste Management
S04153,Dayamai Dutta,Other,27,PhD,Commerce,"IoT, Marketing",Warangal,Hyderabad,Public Policy,OBC,Aspirational,7.8,76,Full-time,Online,Hindi,2+ years,Yes,3,48,5,Yes,Jaipur,Waste Management
S04154,Prisha Purohit,Male,25,UG,Commerce,"Blockchain, Python, C++",Bhopal,Indore,Research,OBC,Rural,7.6,89,Part-time,Hybrid,English,Fresher,Yes,4,80,5,Yes,Hyderabad,Waste Management
S04155,Lakshit Sagar,Female,21,PhD,Arts,"Public Policy, Cybersecurity, Java",Durgapur,Hyderabad,Healthcare,EWS,Aspirational,6.66,55,Part-time,Offline,"Hindi, English",1-2 years,No,5,60,5,No,Bangalore,Water Supply
S04156,Urmi Apte,Other,27,UG,Engineering,"Java, Python, Cybersecurity, Finance",Noida,Delhi,IT,ST,Rural,8.27,88,Part-time,Online,"English, Hindi",2+ years,Yes,3,58,3,Yes,Gaya,Healthcare
S04157,Dalaja Ramanathan,Female,28,PhD,Engineering,"Web Dev, ML",Lucknow,Kanpur,Finance,SC,Aspirational,8.26,86,Part-time,Hybrid,"English, Hindi",2+ years,Yes,4,80,5,Yes,Noida,Governance
S04158,Madhav Pai,Other,22,PG,Arts,"SQL, AI",Warangal,Mumbai,Manufacturing,ST,Aspirational,6.76,82,Part-time,Offline,Hindi,Fresher,No,2,48,2,Yes,Patna,Governance
S04159,Anthony Murty,Male,25,PhD,Engineering,Data Science,Chennai,Coimbatore,E-Governance,ST,Urban,7.15,56,Part-time,Online,"English, Regional",1-2 years,No,2,41,1,Yes,Bhopal,Water Supply
S04160,Yatin Padmanabhan,Male,26,PG,Engineering,"Web Dev, Finance, AI",Nagpur,Pune,Manufacturing,ST,Rural,9.05,57,Full-time,Offline,Regional,2+ years,No,1,64,1,No,Bangalore,Water Supply
S04161,Atharv Bail,Female,25,PG,Management,"Data Science, SQL, Cybersecurity",Guwahati,Kolkata,Healthcare,ST,Urban,7.19,65,Part-time,Online,Hindi,1-2 years,Yes,3,92,1,Yes,Coimbatore,Waste Management
S04162,Yashica Sachar,Female,25,PG,Science,"Marketing, Web Dev",Hyderabad,Warangal,Healthcare,OBC,Rural,8.74,70,Part-time,Online,"English, Hindi",2+ years,No,4,80,1,Yes,Chennai,Waste Management
S04163,Girish Doshi,Female,27,PG,Management,SQL,Gurugram,Hyderabad,Agriculture,EWS,Urban,6.76,63,Full-time,Offline,"English, Regional",Fresher,No,0,47,1,Yes,Vadodara,Water Supply
S04164,Ayushman Naidu,Male,26,PhD,Management,"C++, ML",Pune,Mumbai,Finance,SC,Urban,8.19,89,Full-time,Offline,Hindi,1-2 years,No,0,81,3,No,Bangalore,Mobility
S04165,Oliver Srivastava,Female,22,UG,Science,Python,Delhi,Gurugram,Smart Mobility,GEN,Rural,7.45,93,Full-time,Offline,Hindi,1-2 years,Yes,2,55,4,No,Vadodara,Mobility
S04166,Kalpit Jayaraman,Other,27,UG,Arts,"ML, C++",Gaya,Delhi,Research,GEN,Aspirational,7.36,58,Part-time,Hybrid,Regional,2+ years,No,6,67,5,Yes,Durgapur,Governance
S04167,Max Badal,Other,23,PG,Management,"AI, App Dev",Indore,Bhopal,Education,ST,Urban,7.82,98,Full-time,Online,"Regional, Hindi",Fresher,No,1,86,3,Yes,Gurugram,Governance
S04168,Ryan Lala,Female,24,PG,Commerce,"Java, Public Policy, SQL",Kanpur,Chennai,E-Governance,ST,Urban,5.47,57,Part-time,Online,"Hindi, Regional",1-2 years,No,2,80,1,Yes,Mysuru,Mobility
S04169,Meghana Vaidya,Other,26,UG,Science,"AI, App Dev",Durgapur,Delhi,Public Policy,GEN,Aspirational,8.31,88,Full-time,Offline,Hindi,1-2 years,No,6,83,4,No,Mysuru,Healthcare
S04170,Barkha Doctor,Female,29,PG,Arts,"Finance, Cybersecurity, IoT",Bhopal,Indore,Public Policy,EWS,Aspirational,6.86,92,Part-time,Offline,English,2+ years,Yes,5,89,1,Yes,Ahmedabad,Governance
S04171,Rajeshri Ramachandran,Female,18,PG,Management,Python,Chandigarh,Delhi,Education,EWS,Urban,5.72,97,Part-time,Hybrid,Hindi,Fresher,No,5,64,2,No,Mysuru,Waste Management
S04172,Neel Keer,Male,21,PG,Arts,"Web Dev, Finance",Lucknow,Kanpur,Manufacturing,ST,Aspirational,6.9,80,Full-time,Online,Regional,Fresher,No,6,46,4,Yes,Pune,Mobility
S04173,Gabriel Chauhan,Male,26,PG,Engineering,"AI, IoT, Public Policy",Ahmedabad,Surat,IT,SC,Rural,5.31,91,Part-time,Hybrid,"Regional, English",Fresher,Yes,4,63,5,No,Mysuru,Waste Management
S04174,Nihal Jha,Other,23,UG,Engineering,"ML, Data Science, Web Dev, AI",Nagpur,Bangalore,Education,SC,Urban,9.14,88,Full-time,Hybrid,"Regional, Hindi",1-2 years,Yes,6,73,5,No,Guwahati,Waste Management
S04175,Warjas Majumdar,Female,24,PG,Engineering,"Cybersecurity, Public Policy, Marketing, IoT",Pune,Mumbai,IT,GEN,Rural,7.62,79,Full-time,Offline,English,2+ years,No,5,43,5,No,Durgapur,Governance
S04176,Jagrati Puri,Male,23,UG,Arts,"Cloud, Blockchain, C++",Guwahati,Kolkata,Finance,ST,Rural,5.51,76,Part-time,Hybrid,Regional,2+ years,No,2,94,2,No,Guwahati,Water Supply
S04177,Varenya Salvi,Male,20,PhD,Science,"Blockchain, SQL, Java",Mysuru,Pune,Agriculture,OBC,Rural,7.24,67,Full-time,Hybrid,"Regional, Hindi",2+ years,No,0,77,1,Yes,Delhi,Governance
S04178,Brinda Mane,Other,21,PG,Commerce,"Java, Blockchain, Cybersecurity",Ahmedabad,Surat,Healthcare,EWS,Aspirational,8.3,71,Part-time,Offline,"Hindi, English",2+ years,No,2,77,2,Yes,Durgapur,Water Supply
S04179,Gaurangi Rajagopalan,Female,30,PG,Arts,"IoT, Java",Vadodara,Delhi,IT,GEN,Urban,7.73,81,Full-time,Online,English,1-2 years,No,6,87,2,No,Nagpur,Water Supply
S04180,Aditya Prabhakar,Female,27,UG,Arts,"AI, Marketing, Public Policy",Ahmedabad,Surat,Finance,SC,Aspirational,9.47,81,Full-time,Offline,English,Fresher,No,2,44,1,Yes,Chandigarh,Mobility
S04181,Harsh Sankar,Other,26,PG,Engineering,"ML, C++",Hyderabad,Warangal,Agriculture,SC,Rural,6.06,98,Full-time,Offline,Hindi,Fresher,No,6,85,2,No,Mysuru,Governance
S04182,Harshil Keer,Female,26,PhD,Engineering,"Cybersecurity, AI, Cloud",Bhopal,Indore,Healthcare,OBC,Rural,7.68,97,Part-time,Online,Hindi,1-2 years,No,2,70,3,No,Jaipur,Waste Management
S04183,Mohini Sur,Female,26,UG,Engineering,Public Policy,Hyderabad,Warangal,Research,OBC,Urban,8.35,59,Full-time,Hybrid,English,1-2 years,No,0,97,2,No,Nagpur,Governance
S04184,Ayushman Bhandari,Female,25,PhD,Management,"IoT, Public Policy, C++",Indore,Bhopal,Research,SC,Urban,5.53,72,Full-time,Hybrid,"Regional, Hindi",2+ years,No,4,90,3,Yes,Chennai,Energy
S04185,Xavier Borde,Male,30,PG,Commerce,IoT,Indore,Bhopal,Education,OBC,Rural,9.73,63,Full-time,Hybrid,Regional,Fresher,No,2,68,4,Yes,Durgapur,Governance
S04186,Chakrika Wable,Male,24,PhD,Science,Web Dev,Kolkata,Durgapur,Finance,ST,Aspirational,9.98,61,Part-time,Offline,"Regional, English",Fresher,Yes,5,74,5,No,Indore,Energy
S04187,Faqid Gaba,Female,29,PG,Engineering,"Cloud, Marketing, AI, SQL",Warangal,Pune,Manufacturing,EWS,Urban,8.09,63,Part-time,Online,Hindi,Fresher,Yes,0,82,2,No,Hyderabad,Governance
S04188,Meera Seth,Male,21,PG,Engineering,"Blockchain, Marketing, AI",Delhi,Gurugram,IT,SC,Urban,5.62,93,Part-time,Online,"Hindi, Regional",Fresher,Yes,4,54,2,Yes,Vadodara,Healthcare
S04189,Daniel Varghese,Male,25,UG,Arts,"App Dev, C++, ML, Python",Pune,Mumbai,Education,SC,Rural,8.75,70,Part-time,Offline,"Hindi, English",Fresher,Yes,5,61,2,Yes,Coimbatore,Governance
S04190,Samarth Wagle,Female,29,UG,Management,App Dev,Nagpur,Delhi,Healthcare,SC,Aspirational,6.17,67,Part-time,Hybrid,"English, Hindi",2+ years,No,3,61,1,Yes,Guwahati,Mobility
S04191,Naksh Kant,Male,28,PhD,Management,"IoT, SQL",Bhopal,Indore,Smart Mobility,ST,Aspirational,7.19,81,Part-time,Hybrid,English,1-2 years,Yes,3,83,3,No,Durgapur,Mobility
S04192,Hritik Mani,Male,21,UG,Science,AI,Bhopal,Indore,Public Policy,OBC,Aspirational,8.8,56,Full-time,Hybrid,"English, Regional",2+ years,No,5,68,5,No,Coimbatore,Water Supply
S04193,Zinal Bansal,Male,30,UG,Science,"SQL, AI",Delhi,Gurugram,Manufacturing,OBC,Rural,8.28,80,Full-time,Online,Hindi,2+ years,No,5,57,1,No,Pune,Energy
S04194,Sanaya Ravel,Other,24,PG,Engineering,"Blockchain, Web Dev",Gurugram,Delhi,Education,SC,Aspirational,6.26,89,Part-time,Online,Regional,Fresher,No,4,68,5,No,Lucknow,Mobility
S04195,Wishi Varughese,Male,22,PhD,Engineering,"Cloud, Blockchain, AI",Nagpur,Bangalore,Agriculture,EWS,Rural,8.54,85,Part-time,Online,"English, Regional",Fresher,Yes,3,64,4,Yes,Surat,Water Supply
S04196,Ganga Deep,Male,23,UG,Commerce,"App Dev, Cybersecurity, Public Policy, AI",Indore,Bhopal,Agriculture,OBC,Rural,6.11,88,Full-time,Online,"Hindi, Regional",Fresher,No,3,55,5,Yes,Lucknow,Waste Management
S04197,Anay Yadav,Other,26,UG,Management,Data Science,Noida,Delhi,Healthcare,GEN,Aspirational,8.76,83,Part-time,Offline,"English, Hindi",2+ years,Yes,0,68,1,Yes,Mysuru,Governance
S04198,Arin Mandal,Male,24,UG,Management,Public Policy,Bangalore,Mysuru,Finance,ST,Rural,8.47,85,Full-time,Offline,"Regional, English",2+ years,No,6,99,5,No,Durgapur,Energy
S04199,Hema Oza,Male,29,UG,Commerce,"Cybersecurity, Marketing",Ahmedabad,Surat,Finance,EWS,Rural,5.25,85,Part-time,Hybrid,English,Fresher,No,2,59,3,Yes,Guwahati,Healthcare
S04200,Benjamin Batra,Female,25,PhD,Commerce,"C++, Public Policy, SQL, Cloud",Kolkata,Durgapur,Research,OBC,Rural,7.28,90,Full-time,Online,English,1-2 years,Yes,6,50,3,No,Coimbatore,Energy
S04201,Qabil Lata,Female,22,PhD,Commerce,"IoT, SQL, Finance",Nagpur,Bangalore,Healthcare,GEN,Rural,5.61,61,Part-time,Offline,Hindi,Fresher,No,6,64,2,Yes,Surat,Healthcare
S04202,Rohan Bail,Male,19,UG,Arts,"Data Science, Java, AI",Durgapur,Hyderabad,Agriculture,SC,Aspirational,9.2,90,Part-time,Hybrid,English,Fresher,Yes,6,82,5,Yes,Mysuru,Healthcare
S04203,Atharv Modi,Other,28,PG,Arts,"Cybersecurity, Finance, Public Policy",Hyderabad,Warangal,Healthcare,OBC,Aspirational,6.12,90,Full-time,Hybrid,Hindi,2+ years,Yes,5,70,3,Yes,Vadodara,Mobility
S04204,Ikshita Tripathi,Other,20,UG,Commerce,IoT,Ahmedabad,Surat,Research,SC,Rural,7.84,63,Part-time,Hybrid,"Regional, Hindi",2+ years,Yes,3,63,5,Yes,Indore,Governance
S04205,Aachal Srinivasan,Male,20,PG,Management,"Finance, ML, C++, Python",Hyderabad,Warangal,E-Governance,ST,Aspirational,7.85,96,Full-time,Online,"English, Regional",2+ years,No,2,79,4,No,Noida,Water Supply
S04206,Lajita Kadakia,Male,21,UG,Science,"IoT, Public Policy",Coimbatore,Hyderabad,Healthcare,GEN,Rural,9.86,69,Part-time,Offline,"Hindi, Regional",2+ years,No,3,95,2,No,Kanpur,Water Supply
S04207,Abhimanyu Chad,Male,22,PG,Engineering,"Cybersecurity, AI, Python, Finance",Mysuru,Hyderabad,IT,SC,Rural,7.21,56,Full-time,Online,"English, Hindi",2+ years,Yes,0,98,3,Yes,Guwahati,Water Supply
